Date,Price,Open,High,Low,Vol.,Change %,RSI
15-Mar-13,47,47.2,47.5,46.4,20.29K,-0.47%,75.81615418486564
16-Mar-13,47,47,47.4,46.3,16.32K,0.00%,75.81615418486564
17-Mar-13,47,47,47.7,46.8,13.94K,0.85%,81.8637625707353
18-Mar-13,52,47.4,52.9,47.1,65.31K,8.86%,86.82941302359264
19-Mar-13,59,51.6,62,50,111.70K,14.61%,89.48654099713065
20-Mar-13,65,59.1,66,57.7,93.14K,9.05%,91.36305630882363
21-Mar-13,71,64.5,74.9,63.1,94.31K,9.86%,88.52699482604244
22-Mar-13,70,70.8,73.8,65,73.20K,-1.38%,73.737045432621
23-Mar-13,64,69.9,70.5,52.3,150.46K,-7.90%,78.81834006379256
24-Mar-13,72,64.3,72.5,62.7,42.02K,11.11%,79.86706725846001
25-Mar-13,74,71.5,78,69.5,79.74K,2.94%,82.23511104147654
26-Mar-13,79,73.6,79.7,73.1,56.67K,6.66%,85.82591962938427
27-Mar-13,89,78.5,89.5,78.4,72.23K,13.27%,80.56476756483012
28-Mar-13,86,88.9,95.7,75,140.26K,-3.08%,82.49119369397287
29-Mar-13,91,86.2,93.1,83,83.18K,5.01%,82.8571756513267
30-Mar-13,92,90.5,95,87,37.29K,1.87%,83.23457605507342
31-Mar-13,93,92.2,93.8,91,21.13K,0.91%,86.7024859925839
1-Apr-13,104,93,106,92.2,90.56K,11.79%,89.6397529300272
2-Apr-13,118,104,118.4,99,81.29K,13.44%,91.96166027875661
3-Apr-13,135,118,147,110,152.71K,14.43%,88.20480857702049
4-Apr-13,132,135,142.1,116.4,88.36K,-2.13%,89.71334212580837
5-Apr-13,142,132.1,144.9,130.2,68.59K,7.72%,89.85309738349778
6-Apr-13,143,142.3,143.9,139.5,18.29K,0.22%,92.06027627700689
7-Apr-13,162,142.6,164.9,142.6,60.96K,13.79%,93.9876056175938
8-Apr-13,188,162.3,194.9,162.6,114.25K,15.53%,95.77273772701143
9-Apr-13,230,187.5,240.1,186.5,105.84K,22.67%,64.06855413612752
10-Apr-13,165,230,266,105,190.18K,-28.26%,52.54171495445538
11-Apr-13,125,165,188.7,110.2,118.75K,-24.30%,50.58163905773548
12-Apr-13,117,124.9,140,54.3,556.47K,-6.33%,45.14104647554773
13-Apr-13,93,117,130,85.5,238.35K,-20.51%,44.49676383498268
14-Apr-13,90,93,110,84.4,166.28K,-3.23%,42.744736541558694
15-Apr-13,82,90,102,71.5,236.67K,-8.46%,39.7919604925666
16-Apr-13,68,82.4,84.5,50,572.35K,-17.03%,46.85234894776499
17-Apr-13,93,68.4,98.8,63.3,327.63K,36.15%,50.82671605908008
18-Apr-13,109,93.1,113,86,172.98K,17.13%,53.183126888614446
19-Apr-13,119,109,136.4,105.5,257.17K,8.69%,55.039345374744805
20-Apr-13,127,118.5,132,115,74.36K,6.87%,52.78549056957611
21-Apr-13,119,126.6,130.5,110,99.13K,-5.86%,54.77970014130973
22-Apr-13,127,119.2,127.4,118.5,59.15K,6.88%,58.765367591564484
23-Apr-13,144,127.4,144,125,116.15K,12.62%,60.945935533192646
24-Apr-13,154,143.5,166.4,141,225.90K,7.47%,57.047334596687826
25-Apr-13,142,154.2,162,120.1,187.65K,-8.10%,55.45555642902132
26-Apr-13,137,141.7,145,121.4,129.01K,-3.39%,52.609965974691484
27-Apr-13,128,136.9,139.9,122.7,59.88K,-6.50%,54.293787237298694
28-Apr-13,134,128,136.7,127.5,27.52K,5.03%,57.033899413729145
29-Apr-13,144,134.4,149.1,133,70.21K,7.11%,55.25035922651203
30-Apr-13,139,144,146.9,134,65.23K,-3.31%,47.839346079045725
1-May-13,116,139.2,140.1,104,180.01K,-16.41%,45.012314439499555
2-May-13,106,116.4,126.9,91.1,234.17K,-8.70%,42.83166878522116
3-May-13,98,106.3,109,79,246.48K,-7.67%,47.925716566576845
4-May-13,113,98.1,116.3,92,132.62K,15.09%,48.90631103302112
5-May-13,116,112.9,118.8,107,84.21K,2.73%,47.61875080292053
6-May-13,112,116,124.9,106,150.07K,-3.22%,46.95313755924427
7-May-13,110,112.3,114,97.5,139.67K,-2.36%,48.12447599783101
8-May-13,113,109.6,116.8,109.5,61.72K,3.28%,48.12447599783101
9-May-13,113,113.2,113.7,108.8,26.95K,-0.35%,50.24797270519824
10-May-13,118,112.8,122.5,111.5,77.48K,4.34%,49.37728782757772
11-May-13,116,117.7,118.7,113,28.04K,-1.75%,48.92084009804016
12-May-13,115,115.6,117.5,112.4,20.60K,-0.71%,50.40210589439157
13-May-13,118,114.8,118.9,114.5,26.18K,2.75%,46.97874909235432
14-May-13,111,118,119.8,109.4,87.78K,-5.58%,48.59034469524755
15-May-13,114,111.4,116.4,103,117.97K,2.53%,50.74026136609974
16-May-13,118,114.2,119,112.1,45.23K,3.49%,53.857392080057146
17-May-13,124,118.2,125.6,116.6,79.12K,4.48%,53.25255722301073
18-May-13,123,123.5,125.3,122.3,22.65K,-0.23%,53.25255722301073
19-May-13,123,123.2,124.5,119.5,20.57K,-0.58%,52.56788709491004
20-May-13,122,122.5,123.7,120.1,17.32K,-0.39%,53.21566489095383
21-May-13,123,122,123.1,121.1,13.39K,0.71%,53.89377133217974
22-May-13,124,122.9,124.5,122,18.31K,0.74%,55.289564247268416
23-May-13,126,123.8,126.9,123,22.12K,2.02%,59.86883085988665
24-May-13,133,126.3,134,125.4,48.77K,5.38%,58.9401112375838
25-May-13,132,133.1,133.5,128.2,16.84K,-0.83%,60.26763688203464
26-May-13,134,132,136,130.6,23.36K,1.14%,56.34401100528536
27-May-13,130,133.5,135.5,124,46.83K,-2.79%,55.3734349256304
28-May-13,129,129.8,130.6,125.4,22.80K,-0.59%,57.726099856020824
29-May-13,132,129,132.7,127.6,19.25K,2.52%,54.624817550429206
30-May-13,129,132.3,132.4,126.5,24.70K,-2.61%,54.624817550429206
31-May-13,129,128.8,130,126.3,16.58K,0.00%,54.624817550429206
1-Jun-13,129,128.8,129.8,127.1,6.36K,0.37%,48.161530945757626
2-Jun-13,123,129.3,130.1,115,101.14K,-5.26%,46.199247476534055
3-Jun-13,121,122.5,122.8,115.1,28.90K,-1.44%,46.19924747653406
4-Jun-13,121,120.7,124,118.8,21.95K,0.55%,47.441035963688925
5-Jun-13,122,121.4,123.5,119.5,16.64K,0.41%,44.148848212356874
6-Jun-13,119,121.9,123.3,117,22.10K,-2.40%,36.81251095902357
7-Jun-13,111,119,119.1,106.2,65.77K,-6.70%,34.497447883380474
8-Jun-13,108,111,113.2,107,17.22K,-2.80%,29.220236103654315
9-Jun-13,100,107.9,109,88,149.43K,-6.91%,37.00378980574525
10-Jun-13,106,100.4,110.6,95,64.32K,5.88%,40.52550527773527
11-Jun-13,109,106.3,109.6,103.2,16.13K,2.49%,40.52550527773527
12-Jun-13,109,109,112.3,106,17.70K,-0.20%,36.573442794312264
13-Jun-13,104,108.8,110.3,100.3,30.44K,-4.44%,33.738792011415825
14-Jun-13,100,103.9,104.7,97.1,36.05K,-3.80%,33.73879201141581
15-Jun-13,100,100,103.7,97.5,22.53K,-0.20%,33.73879201141581
16-Jun-13,100,99.8,101.8,98.9,8.66K,0.10%,36.79786287467305
17-Jun-13,102,99.9,102.4,98.9,15.19K,2.05%,43.78511203136408
18-Jun-13,107,101.9,113.3,101,60.61K,5.30%,45.09254802100887
19-Jun-13,108,107.3,111,104.7,17.57K,0.84%,48.92998297268206
20-Jun-13,111,108.3,114.5,107.1,43.09K,2.81%,47.73245158352328
21-Jun-13,110,111.3,115,107.6,38.08K,-1.61%,45.34227583931269
22-Jun-13,108,109.5,110,107.5,7.28K,-1.19%,45.342275839312684
23-Jun-13,108,108.2,109,106.2,11.05K,-0.28%,38.61468973015277
24-Jun-13,102,107.9,108.3,100.8,28.90K,-5.38%,40.20704296803248
25-Jun-13,103,102.1,110,100,93.71K,1.21%,41.83200689185388
26-Jun-13,104,103.3,105.5,101.8,13.23K,0.65%,39.51881186550143
27-Jun-13,102,104,104,100.1,14.73K,-2.17%,32.70265872331797
28-Jun-13,95,101.7,101.8,92.3,47.77K,-6.96%,32.70265872331797
29-Jun-13,95,94.7,100.4,93,25.54K,0.36%,38.01644995909105
30-Jun-13,98,95,98.1,93.8,8.58K,2.64%,29.620612161166378
1-Jul-13,88,97.5,98.2,86,53.17K,-9.70%,32.81634725602264
2-Jul-13,90,88.1,92.6,87.5,27.77K,2.68%,25.8610106458994
3-Jul-13,79,90.4,91.2,76,73.62K,-12.74%,27.368128270419575
4-Jul-13,80,78.9,84.3,72,63.55K,1.46%,22.056630304041718
5-Jul-13,69,80,80.6,65.4,91.06K,-14.42%,23.50997530860117
6-Jul-13,70,68.5,75,66.8,41.04K,1.69%,32.936630812832306
7-Jul-13,77,69.7,77,66.6,42.95K,9.82%,32.32377050768767
8-Jul-13,76,76.5,80,72.5,58.99K,-0.65%,33.653265053145205
9-Jul-13,77,76,78.3,72.5,32.52K,0.92%,46.17844596131464
10-Jul-13,88,76.7,89.8,75.5,60.07K,14.73%,47.155141468412296
11-Jul-13,89,88,90.7,85,35.57K,1.11%,51.85918253861061
12-Jul-13,94,89,104.2,88,101.55K,5.63%,55.288166948715876
13-Jul-13,98,94,98.3,87.8,34.46K,4.61%,51.349300421169495
14-Jul-13,94,98.3,99,92.9,12.34K,-3.97%,55.60676070633079
15-Jul-13,99,94.4,101.9,93.1,34.51K,4.73%,53.58670545734322
16-Jul-13,97,98.9,100.7,96,16.53K,-1.81%,55.33412109769951
17-Jul-13,99,97.1,100,96.2,17.27K,1.44%,46.796042547926284
18-Jul-13,90,98.5,98.8,86.2,59.50K,-8.56%,48.6907197183221
19-Jul-13,92,90.1,95.2,87.6,27.68K,2.14%,46.89235404850132
20-Jul-13,90,92,93.1,89.3,9.43K,-2.37%,48.923934062242644
21-Jul-13,92,89.8,92,88,8.77K,2.43%,48.92393406224265
22-Jul-13,92,92,92,89.8,9.10K,-0.43%,53.086614020949575
23-Jul-13,96,91.6,97.1,91.6,24.61K,4.32%,51.94678695425763
24-Jul-13,95,95.6,96,92.3,14.60K,-0.49%,54.07080149461011
25-Jul-13,97,95.1,97.5,93.6,22.51K,1.96%,52.81379614443015
26-Jul-13,96,96.9,97.5,96,11.15K,-0.96%,50.29543744832504
27-Jul-13,94,96,97,93,15.12K,-1.69%,55.950482288091806
28-Jul-13,99,94.4,100.6,94,42.23K,4.64%,58.96702019478424
29-Jul-13,102,98.8,102.8,98.4,24.74K,2.73%,64.24130914792988
30-Jul-13,108,101.5,108,100.5,27.85K,6.39%,61.40784234189217
31-Jul-13,106,108,111.7,103.6,45.50K,-1.62%,58.62327021729867
1-Aug-13,104,106.2,108,103,15.02K,-2.08%,59.6094788011049
2-Aug-13,105,104,108,101.2,27.50K,0.48%,59.6094788011049
3-Aug-13,105,104.5,105.9,102,8.90K,0.43%,59.609478801104906
4-Aug-13,105,104.9,106,103.5,6.38K,0.16%,61.87913170047366
5-Aug-13,107,105.1,107.8,105,15.44K,1.52%,61.87913170047366
6-Aug-13,107,106.7,107.5,105.1,13.41K,-0.15%,59.92642189814832
7-Aug-13,106,106.6,107,105.2,7.72K,-0.53%,54.38201924451703
8-Aug-13,103,106,106.7,101,24.02K,-2.77%,54.38201924451703
9-Aug-13,103,103.1,105.8,101.9,12.04K,-0.24%,54.38201924451703
10-Aug-13,103,102.8,103.9,102.4,4.00K,0.19%,57.64492591655194
11-Aug-13,105,103,105.2,102.7,8.17K,1.94%,60.67414996809543
12-Aug-13,107,105,108.1,103.5,20.08K,1.72%,64.74699625946613
13-Aug-13,110,106.8,109.6,104.5,18.75K,2.61%,68.28434786980186
14-Aug-13,113,109.6,115,108,50.57K,2.70%,61.62511046984585
15-Aug-13,110,112.6,113.3,108.8,15.86K,-2.28%,59.54071182294121
16-Aug-13,109,110,112.3,108.2,13.54K,-0.91%,64.68605124319127
17-Aug-13,113,109,114,108.2,12.78K,3.45%,64.68605124319127
18-Aug-13,113,112.8,114.7,112,9.62K,0.56%,71.08344363086552
19-Aug-13,119,113.4,123.8,111.8,53.07K,4.52%,72.84909305332899
20-Aug-13,121,118.5,123,116.8,24.29K,2.28%,74.52430089992794
21-Aug-13,123,121.2,125,119.7,30.64K,1.73%,72.12799154026956
22-Aug-13,122,123.3,124.5,120.5,13.96K,-1.05%,65.34015929817326
23-Aug-13,119,122,122,118.4,19.47K,-2.86%,66.47278943220937
24-Aug-13,120,118.5,121.4,118,8.96K,0.92%,68.67741018814945
25-Aug-13,122,119.6,123,119.1,7.44K,2.10%,64.13568462407639
26-Aug-13,120,122.1,123,119.9,11.44K,-1.67%,74.22986473464846
27-Aug-13,131,120.1,133,120,53.85K,9.34%,70.35272526368229
28-Aug-13,129,131.3,131.7,128,12.56K,-1.93%,70.35272526368229
29-Aug-13,129,128.8,131.2,128.2,8.22K,0.42%,76.70325416642721
30-Aug-13,138,129.3,142.8,128.6,46.07K,6.75%,78.36670945019816
31-Aug-13,141,138,148.7,135.9,31.15K,2.15%,80.82425485947164
1-Sep-13,146,141,147.3,141,14.10K,3.55%,77.05360169658746
2-Sep-13,144,146,148.5,142.1,10.65K,-1.38%,77.05360169658746
3-Sep-13,144,144,148.9,142.2,17.00K,0.00%,59.38244404525118
4-Sep-13,133,144,145.8,130.1,28.75K,-7.98%,55.63501417851208
5-Sep-13,130,132.5,138,127.2,27.03K,-1.74%,47.09924260167205
6-Sep-13,122,130.2,134,121.9,19.17K,-6.37%,53.78123066174505
7-Sep-13,129,121.9,131,121.3,14.19K,5.82%,50.81862006878034
8-Sep-13,126,129,129.9,124.1,7.35K,-2.07%,56.798641106911575
9-Sep-13,133,126.3,137.5,124,29.69K,5.37%,56.798641106911575
10-Sep-13,133,133.1,136,131.4,8.88K,-0.36%,63.42920209347371
11-Sep-13,142,132.6,145.9,127.5,41.56K,7.15%,60.11702336509901
12-Sep-13,139,142.1,145.5,137.5,20.53K,-1.94%,61.558214208433434
13-Sep-13,141,139.4,145.6,137.8,20.12K,0.94%,57.11308652611796
14-Sep-13,137,140.7,142,136.5,8.90K,-2.81%,57.93095888877392
15-Sep-13,138,136.7,141,135,6.44K,1.16%,58.777560544322775
16-Sep-13,139,138.3,142.2,137.9,10.61K,0.81%,58.777560544322775
17-Sep-13,139,139.4,141.4,138,9.64K,-0.19%,59.71771659957486
18-Sep-13,140,139.1,142,139,9.49K,0.91%,53.18612132247713
19-Sep-13,135,140.4,141.2,131.1,21.02K,-3.82%,51.96202162325112
20-Sep-13,134,135.1,137.3,131,11.05K,-0.92%,51.96202162325112
21-Sep-13,134,133.8,136,132,5.09K,0.43%,51.96202162325112
22-Sep-13,134,134.4,135,131,5.89K,-0.28%,50.51007537770269
23-Sep-13,133,134,135,132,6.00K,-0.45%,53.31948348050251
24-Sep-13,135,133.4,136.6,132.5,8.58K,1.03%,53.31948348050251
25-Sep-13,135,134.8,138,134.7,9.52K,0.16%,56.20293349898906
26-Sep-13,137,135,139,134.7,6.54K,1.56%,58.93465802632316
27-Sep-13,139,137.1,142.7,134.8,27.14K,1.33%,63.79804258508208
28-Sep-13,143,138.9,143,138,13.66K,2.57%,64.91667801188947
29-Sep-13,144,142.5,145.8,141.4,18.10K,0.97%,60.86584053837542
30-Sep-13,142,143.9,145.8,138.1,14.63K,-1.38%,57.03317630524065
1-Oct-13,140,141.9,144.4,139.4,9.57K,-1.13%,36.17917432945631
2-Oct-13,123,140.3,141.9,109.7,111.32K,-12.33%,46.15663053188975
3-Oct-13,131,123,132,120.1,35.27K,6.50%,52.19323492877217
4-Oct-13,137,131,139.8,128.5,18.51K,4.45%,52.19323492877217
5-Oct-13,137,136.8,138,135.3,5.00K,-0.09%,53.207279165050444
6-Oct-13,138,136.7,138,134.1,4.89K,0.80%,50.88265889696933
7-Oct-13,136,137.8,139,135.1,7.36K,-1.45%,52.011601629061026
8-Oct-13,137,135.8,137.8,135.6,5.23K,0.51%,55.3287941474655
9-Oct-13,140,136.5,142.1,135.8,17.49K,2.21%,55.3287941474655
10-Oct-13,140,139.5,141.7,138.5,11.08K,0.65%,55.3287941474655
11-Oct-13,140,140.4,141.9,138.9,7.25K,-0.22%,58.878989493384374
12-Oct-13,143,140.1,143.1,139.4,11.02K,1.99%,64.01245065626628
13-Oct-13,148,142.9,147.6,141.5,16.17K,3.25%,66.6986845533252
14-Oct-13,151,147.5,153.7,146,29.99K,2.60%,71.95833433641026
15-Oct-13,158,151.4,158.1,150.6,15.73K,4.44%,64.16296797292044
16-Oct-13,153,158.1,163,144.2,42.78K,-3.33%,67.90708394560193
17-Oct-13,158,152.8,159.9,150.8,15.88K,3.12%,73.80224875104302
18-Oct-13,168,157.6,168.3,156.5,25.89K,6.78%,79.79707887902285
19-Oct-13,183,168.3,195.8,167.1,55.28K,8.84%,80.74603831673537
20-Oct-13,186,183.1,186.1,177.2,11.42K,1.61%,82.7786823406709
21-Oct-13,193,186.1,197.4,183.2,24.10K,3.59%,85.18488829917615
22-Oct-13,203,192.8,205.5,192.8,33.87K,5.30%,89.23458086861166
23-Oct-13,228,203,228,200.7,39.90K,12.31%,71.54360094246454
24-Oct-13,207,228,233.4,175.3,96.75K,-9.21%,65.54606038617487
25-Oct-13,198,207,209,176.6,36.75K,-4.40%,60.11860828018029
26-Oct-13,189,197.9,198.4,187,12.09K,-4.71%,66.1547781149072
27-Oct-13,207,188.6,207.8,188.9,13.16K,9.73%,66.1547781149072
28-Oct-13,207,206.9,209.8,200.4,11.07K,0.00%,68.88559174775577
29-Oct-13,216,206.9,216.5,204.2,10.02K,4.40%,63.94653649548436
30-Oct-13,208,216,216.5,204,13.47K,-3.70%,64.96110606147131
31-Oct-13,211,208,215,205.4,5.29K,1.52%,65.65499794844999
1-Nov-13,213,211.2,214.9,209.7,5.88K,1.07%,64.96227853607706
2-Nov-13,212,213.4,214.9,211,4.88K,-0.82%,69.1664381184421
3-Nov-13,224,211.7,226.9,212.1,12.27K,5.82%,73.20582296887832
4-Nov-13,238,224,239,221.9,18.06K,6.32%,76.30943201032827
5-Nov-13,251,238.2,258.9,229,45.10K,5.52%,78.9368791575384
6-Nov-13,264,251.3,272.5,251.4,38.82K,5.09%,85.19421147343175
7-Nov-13,310,264.1,324.2,263.6,86.13K,17.25%,88.72345683720773
8-Nov-13,355,309.6,358,308,44.63K,14.65%,89.50198282083032
9-Nov-13,368,355,395,340,49.91K,3.60%,75.65578380181698
10-Nov-13,336,367.8,372.5,290,74.25K,-8.56%,78.65611897641465
11-Nov-13,363,336.3,376,321.4,18.00K,7.93%,80.30223614474234
12-Nov-13,380,363,391.8,359,22.03K,4.70%,84.47419435743177
13-Nov-13,435,380,445,372.2,36.02K,14.42%,83.77931117978916
14-Nov-13,433,434.9,447.5,402.5,31.41K,-0.33%,83.85084185337966
15-Nov-13,434,433.4,457.9,413,28.13K,0.12%,85.74621968816182
16-Nov-13,462,433.9,476.9,428,19.14K,6.46%,89.01808011329274
17-Nov-13,528,462,536.8,457,26.72K,14.36%,94.40435638649085
18-Nov-13,785,528.3,787.9,522,72.07K,48.67%,73.42768590136268
19-Nov-13,646,785.4,900.9,502.6,99.10K,-17.79%,72.43016078435542
20-Nov-13,638,645.7,650,453.3,91.59K,-1.20%,77.62648883301108
21-Nov-13,765,638,784.3,595.2,38.73K,19.90%,78.87567686828248
22-Nov-13,802,764.9,822,682.3,30.15K,4.85%,79.88883126574221
23-Nov-13,833,802,890,799.5,21.31K,3.80%,75.13193179543246
24-Nov-13,795,832.5,855,745.2,25.95K,-4.50%,76.51877627836308
25-Nov-13,830,795,850,759,26.38K,4.40%,81.06706758725652
26-Nov-13,970,830,975,825.1,31.61K,16.86%,83.73318571347505
27-Nov-13,1080,970,"1,094.80",914.3,37.86K,11.33%,84.19088512205569
28-Nov-13,1101,"1,079.90","1,224.50","1,032.10",37.40K,1.99%,86.2881159326549
29-Nov-13,1207,"1,101.40","1,241.90","1,050.00",38.71K,9.58%,86.17197547278938
30-Nov-13,1206,"1,206.90","1,232.90","1,150.20",15.10K,-0.11%,66.65538848465982
1-Dec-13,1004,"1,205.70","1,216.80",840.3,79.92K,-16.69%,70.02174727329457
2-Dec-13,1097,"1,004.40","1,117.70",975,37.05K,9.18%,71.9253602637997
3-Dec-13,1155,"1,096.60","1,185.60","1,064.90",19.34K,5.32%,74.42786083194645
4-Dec-13,1238,"1,154.90","1,239.70","1,131.30",16.30K,7.16%,64.5702241206179
5-Dec-13,1106,"1,237.60","1,239.90",870,58.44K,-10.60%,50.365783751880144
6-Dec-13,845,"1,106.30","1,118.90",800.1,53.52K,-23.62%,44.401051172332735
7-Dec-13,697,845,896,576,97.66K,-17.51%,49.09484382502734
8-Dec-13,804,697,829,653,31.21K,15.34%,53.62620523465649
9-Dec-13,919,804,980,787.7,27.63K,14.30%,57.68285889046076
10-Dec-13,1034,919,"1,067.70",912,22.10K,12.49%,52.756116982819435
11-Dec-13,920,"1,033.70","1,056.80",856.1,24.36K,-11.01%,51.91831107399913
12-Dec-13,900,919.9,941,839.5,9.91K,-2.17%,53.39292672860986
13-Dec-13,937,900,989.9,882.1,17.37K,4.09%,52.09095242034823
14-Dec-13,909,936.8,947.9,875.1,11.59K,-2.97%,52.58016549814733
15-Dec-13,920,908.9,927.9,838,15.17K,1.20%,45.329563896070056
16-Dec-13,760,919.9,924.9,714,41.33K,-17.39%,43.51220620861894
17-Dec-13,715,759.9,780,678.9,31.71K,-5.92%,37.28719665033927
18-Dec-13,541,715,717,454.9,110.50K,-24.34%,46.35901713681096
19-Dec-13,732,541,746,522.4,45.76K,35.30%,43.452843223043025
20-Dec-13,650,732,774.4,621.3,34.77K,-11.20%,43.13323879299716
21-Dec-13,641,650,690,610,14.73K,-1.46%,43.09531019611827
22-Dec-13,640,640.5,699.9,615,11.63K,-0.15%,46.77473619879119
23-Dec-13,713,639.5,724.9,631,15.07K,11.53%,46.332777010650375
24-Dec-13,703,713.2,729.9,666,10.95K,-1.47%,46.55032773896777
25-Dec-13,707,702.8,710,673.9,5.34K,0.64%,51.57145403653086
26-Dec-13,802,707.3,829.6,707.2,23.53K,13.39%,51.622971724428524
27-Dec-13,803,802,836.8,767.9,13.89K,0.13%,49.307006108923844
28-Dec-13,762,803,806,715.6,13.34K,-5.11%,50.644684468108046
29-Dec-13,785,762,804,735,7.04K,3.01%,51.834893196205655
30-Dec-13,805,785,818.8,781,10.48K,2.53%,51.89735475888016
31-Dec-13,806,804.8,813.9,777,9.17K,0.14%,52.55989256440777
1-Jan-14,816,805.9,829.9,771,10.76K,1.24%,55.2795630230107
2-Jan-14,857,815.9,886.2,810.5,12.81K,5.02%,57.02672690877396
3-Jan-14,884,856.9,888.2,839.4,9.71K,3.19%,59.60740668552735
4-Jan-14,925,884.3,932.2,848.3,14.24K,4.57%,64.62884632322371
5-Jan-14,1015,924.7,"1,029.90",911.4,21.37K,9.74%,64.4371406612467
6-Jan-14,1013,"1,014.70","1,093.40",964.7,23.08K,-0.21%,53.14712292136089
7-Jan-14,880,"1,012.70","1,044.00",879.8,22.67K,-13.11%,56.76596158543518
8-Jan-14,939,879.9,966.9,858.9,14.10K,6.70%,56.60635133205962
9-Jan-14,937,938.8,964.6,866.5,14.42K,-0.20%,57.943500601982876
10-Jan-14,958,937,964.8,905.9,6.35K,2.22%,60.85111223510756
11-Jan-14,1005,957.8,"1,010.80",935,11.18K,4.97%,55.17031933890577
12-Jan-14,940,"1,005.30","1,022.70",922.1,9.93K,-6.52%,53.756824299380824
13-Jan-14,923,939.8,949.2,879.9,10.13K,-1.80%,53.41008123515114
14-Jan-14,919,922.9,942.5,904.2,4.31K,-0.39%,55.12455300486835
15-Jan-14,941,919.3,973.1,915.1,6.83K,2.39%,52.56782706647256
16-Jan-14,914,941.2,955.5,910.5,5.10K,-2.95%,50.69226388598003
17-Jan-14,894,913.5,929.8,867.2,10.31K,-2.12%,51.80339186178202
18-Jan-14,906,894.2,924.7,884.7,6.04K,1.29%,56.148794953855436
19-Jan-14,955,905.7,958.1,901.9,7.57K,5.42%,56.23551590052796
20-Jan-14,956,954.8,980.5,926,10.41K,0.12%,56.78770238186122
21-Jan-14,962,956,974.3,943.2,6.59K,0.65%,55.40745082860327
22-Jan-14,951,962.2,973.9,935,4.78K,-1.17%,54.499655913978344
23-Jan-14,944,951,958.1,936.3,1.97K,-0.71%,51.026938118572005
24-Jan-14,917,944.2,949.5,902.9,6.20K,-2.92%,55.95265110178364
25-Jan-14,961,916.5,978.4,915.9,8.18K,4.86%,60.43321287753061
26-Jan-14,1007,961,"1,038.10",950.7,13.07K,4.78%,52.54921767826526
27-Jan-14,944,"1,007.00","1,021.50",937.2,8.33K,-6.30%,51.29102016174703
28-Jan-14,933,943.5,972.6,911.7,10.41K,-1.15%,50.46299106961569
29-Jan-14,926,932.7,950.6,918.9,5.68K,-0.75%,52.24219811851818
30-Jan-14,941,925.7,953.2,909.5,5.43K,1.70%,51.97415321589232
31-Jan-14,939,941.4,954.7,924.6,4.31K,-0.27%,52.10647082324443
1-Feb-14,940,938.8,969.2,927.8,4.37K,0.17%,53.88520451258452
2-Feb-14,953,940.4,959.4,934.4,1.58K,1.37%,50.61500676381177
3-Feb-14,932,953.3,959.6,931.7,2.79K,-2.27%,49.83945083704147
4-Feb-14,927,931.7,949.1,900.8,4.61K,-0.54%,46.46576764056607
5-Feb-14,905,926.6,939.8,890,7.56K,-2.39%,37.11828707613841
6-Feb-14,829,904.5,908.8,800.9,18.60K,-8.36%,26.914344710060035
7-Feb-14,696,828.9,833.1,651.7,49.91K,-16.07%,24.365271939248743
8-Feb-14,649,695.7,719.3,632.1,22.88K,-6.74%,26.1286838540411
9-Feb-14,660,648.8,694.1,622.5,19.89K,1.66%,22.22284056116756
10-Feb-14,583,659.6,700,500,40.13K,-11.67%,22.03853688869667
11-Feb-14,579,582.6,609.7,550.2,16.73K,-0.63%,19.905166943460003
12-Feb-14,531,579,585.1,511.9,21.30K,-8.26%,16.958654734341692
13-Feb-14,451,531.1,549.2,451.3,28.94K,-15.00%,16.215473740777966
14-Feb-14,428,451.4,500,302.2,65.82K,-5.26%,14.517514827036578
15-Feb-14,371,427.7,447.9,310.1,50.62K,-13.24%,12.729478549553278
16-Feb-14,300,371.1,540,220.4,86.18K,-19.21%,12.096722741314068
17-Feb-14,272,299.8,411.2,263.4,51.44K,-9.18%,15.644750225279111
18-Feb-14,294,272.3,370.1,248.3,48.88K,7.96%,14.714420188423588
19-Feb-14,262,294,308.6,257.2,31.50K,-11.03%,11.317141834483536
20-Feb-14,112,261.5,271.6,109.2,102.18K,-57.21%,11.317141834483536
21-Feb-14,112,111.9,160.1,91.7,82.59K,-0.32%,29.451970802394754
22-Feb-14,256,111.6,290.6,96.7,72.17K,129.11%,34.83359648027813
23-Feb-14,310,255.6,349.1,220.3,38.55K,21.35%,28.862063779717985
24-Feb-14,174,310.2,316.9,131.9,95.12K,-43.90%,27.446269375809067
25-Feb-14,136,174,174.6,102.3,30.43K,-21.97%,55.63321649104861
26-Feb-14,593,135.8,650,522.8,0.60K,336.84%,55.795094269545515
27-Feb-14,597,593.1,629.9,580.5,0.50K,0.56%,54.56234474239035
28-Feb-14,574,596.5,599,570,0.51K,-3.78%,53.6193566760955
1-Mar-14,557,573.9,564.1,262.8,0.40K,-2.88%,52.92403917339576
2-Mar-14,545,557.4,562.9,541.5,0.83K,-2.30%,58.56574453227915
3-Mar-14,662,544.6,695.4,545.4,1.26K,21.60%,58.56574453227915
4-Mar-14,662,662.2,686.2,645.2,1.37K,-0.05%,58.2887701535879
5-Mar-14,658,661.8,666,636.8,1.26K,-0.54%,57.55592760264607
6-Mar-14,648,658.3,661.8,636.2,2.07K,-1.53%,55.23743524709539
7-Mar-14,617,648.3,655.2,600.3,2.34K,-4.86%,54.62589206399276
