datetime,symbol,open,high,low,close,volume
2009-11-12 03:30:00,CRYPTO:BTCUSD,0.00134093,0.00134093,0.00134093,0.00134093,0.0
2009-11-13 03:30:00,CRYPTO:BTCUSD,0.00135534,0.00135534,0.00135534,0.00135534,0.0
2009-11-14 03:30:00,CRYPTO:BTCUSD,0.00128619,0.00128619,0.00128619,0.00128619,0.0
2009-11-15 03:30:00,CRYPTO:BTCUSD,0.00123576,0.00123576,0.00123576,0.00123576,0.0
2009-11-16 03:30:00,CRYPTO:BTCUSD,0.00118912,0.00118912,0.00118912,0.00118912,0.0
2009-11-17 03:30:00,CRYPTO:BTCUSD,0.00117801,0.00117801,0.00117801,0.00117801,0.0
2009-11-18 03:30:00,CRYPTO:BTCUSD,0.00110568,0.00110568,0.00110568,0.00110568,0.0
2009-11-19 03:30:00,CRYPTO:BTCUSD,0.00107274,0.00107274,0.00107274,0.00107274,0.0
2009-11-20 03:30:00,CRYPTO:BTCUSD,0.00107733,0.00107733,0.00107733,0.00107733,0.0
2009-11-21 03:30:00,CRYPTO:BTCUSD,0.00106369,0.00106369,0.00106369,0.00106369,0.0
2009-11-22 03:30:00,CRYPTO:BTCUSD,0.00105922,0.00105922,0.00105922,0.00105922,0.0
2009-11-23 03:30:00,CRYPTO:BTCUSD,0.00100038,0.00100038,0.00100038,0.00100038,0.0
2009-11-24 03:30:00,CRYPTO:BTCUSD,0.00092682,0.00092682,0.00092682,0.00092682,0.0
2009-11-25 03:30:00,CRYPTO:BTCUSD,0.00090034,0.00090034,0.00090034,0.00090034,0.0
2009-11-26 03:30:00,CRYPTO:BTCUSD,0.00089713,0.00089713,0.00089713,0.00089713,0.0
2009-11-27 03:30:00,CRYPTO:BTCUSD,0.00086039,0.00086039,0.00086039,0.00086039,0.0
2009-11-28 03:30:00,CRYPTO:BTCUSD,0.0008488,0.0008488,0.0008488,0.0008488,0.0
2009-11-29 03:30:00,CRYPTO:BTCUSD,0.00082926,0.00082926,0.00082926,0.00082926,0.0
2009-11-30 03:30:00,CRYPTO:BTCUSD,0.00082384,0.00082384,0.00082384,0.00082384,0.0
2009-12-01 03:30:00,CRYPTO:BTCUSD,0.0008106,0.0008106,0.0008106,0.0008106,0.0
2009-12-02 03:30:00,CRYPTO:BTCUSD,0.00079525,0.00079525,0.00079525,0.00079525,0.0
2009-12-03 03:30:00,CRYPTO:BTCUSD,0.00077093,0.00077093,0.00077093,0.00077093,0.0
2009-12-04 03:30:00,CRYPTO:BTCUSD,0.00074585,0.00074585,0.00074585,0.00074585,0.0
2009-12-05 03:30:00,CRYPTO:BTCUSD,0.00074806,0.00074806,0.00074806,0.00074806,0.0
2009-12-06 03:30:00,CRYPTO:BTCUSD,0.00073284,0.00073284,0.00073284,0.00073284,0.0
2009-12-07 03:30:00,CRYPTO:BTCUSD,0.00071822,0.00071822,0.00071822,0.00071822,0.0
2009-12-08 03:30:00,CRYPTO:BTCUSD,0.00070027,0.00070027,0.00070027,0.00070027,0.0
2009-12-09 03:30:00,CRYPTO:BTCUSD,0.00068691,0.00068691,0.00068691,0.00068691,0.0
2009-12-10 03:30:00,CRYPTO:BTCUSD,0.00067047,0.00067047,0.00067047,0.00067047,0.0
2009-12-11 03:30:00,CRYPTO:BTCUSD,0.00066516,0.00066516,0.00066516,0.00066516,0.0
2009-12-12 03:30:00,CRYPTO:BTCUSD,0.00063984,0.00063984,0.00063984,0.00063984,0.0
2009-12-13 03:30:00,CRYPTO:BTCUSD,0.00061788,0.00061788,0.00061788,0.00061788,0.0
2009-12-14 03:30:00,CRYPTO:BTCUSD,0.00061487,0.00061487,0.00061487,0.00061487,0.0
2009-12-15 03:30:00,CRYPTO:BTCUSD,0.00061487,0.00061487,0.00061487,0.00061487,0.0
2009-12-16 03:30:00,CRYPTO:BTCUSD,0.00062246,0.00062246,0.00062246,0.00062246,0.0
2009-12-17 03:30:00,CRYPTO:BTCUSD,0.00061337,0.00061337,0.00061337,0.00061337,0.0
2009-12-18 03:30:00,CRYPTO:BTCUSD,0.00061637,0.00061637,0.00061637,0.00061637,0.0
2009-12-19 03:30:00,CRYPTO:BTCUSD,0.00063024,0.00063024,0.00063024,0.00063024,0.0
2009-12-20 03:30:00,CRYPTO:BTCUSD,0.0006271,0.0006271,0.0006271,0.0006271,0.0
2009-12-21 03:30:00,CRYPTO:BTCUSD,0.0006271,0.0006271,0.0006271,0.0006271,0.0
2009-12-22 03:30:00,CRYPTO:BTCUSD,0.0006334,0.0006334,0.0006334,0.0006334,0.0
2009-12-23 03:30:00,CRYPTO:BTCUSD,0.0006334,0.0006334,0.0006334,0.0006334,0.0
2009-12-24 03:30:00,CRYPTO:BTCUSD,0.0006334,0.0006334,0.0006334,0.0006334,0.0
2009-12-25 03:30:00,CRYPTO:BTCUSD,0.0006334,0.0006334,0.0006334,0.0006334,0.0
2009-12-26 03:30:00,CRYPTO:BTCUSD,0.0006334,0.0006334,0.0006334,0.0006334,0.0
2009-12-27 03:30:00,CRYPTO:BTCUSD,0.0006334,0.0006334,0.0006334,0.0006334,0.0
2009-12-28 03:30:00,CRYPTO:BTCUSD,0.0006334,0.0006334,0.0006334,0.0006334,0.0
2009-12-29 03:30:00,CRYPTO:BTCUSD,0.0006334,0.0006334,0.0006334,0.0006334,0.0
2009-12-30 03:30:00,CRYPTO:BTCUSD,0.00064299,0.00064299,0.00064299,0.00064299,0.0
2009-12-31 03:30:00,CRYPTO:BTCUSD,0.00068879,0.00068879,0.00068879,0.00068879,0.0
2010-01-01 03:30:00,CRYPTO:BTCUSD,0.00071822,0.00071822,0.00071822,0.00071822,0.0
2010-01-02 03:30:00,CRYPTO:BTCUSD,0.00071822,0.00071822,0.00071822,0.00071822,0.0
2010-01-03 03:30:00,CRYPTO:BTCUSD,0.00071822,0.00071822,0.00071822,0.00071822,0.0
2010-01-04 03:30:00,CRYPTO:BTCUSD,0.00071822,0.00071822,0.00071822,0.00071822,0.0
2010-01-05 03:30:00,CRYPTO:BTCUSD,0.00071822,0.00071822,0.00071822,0.00071822,0.0
2010-01-06 03:30:00,CRYPTO:BTCUSD,0.00071822,0.00071822,0.00071822,0.00071822,0.0
2010-01-07 03:30:00,CRYPTO:BTCUSD,0.00071822,0.00071822,0.00071822,0.00071822,0.0
2010-01-08 03:30:00,CRYPTO:BTCUSD,0.00071822,0.00071822,0.00071822,0.00071822,0.0
2010-01-09 03:30:00,CRYPTO:BTCUSD,0.00071822,0.00071822,0.00071822,0.00071822,0.0
2010-01-10 03:30:00,CRYPTO:BTCUSD,0.00071822,0.00071822,0.00071822,0.00071822,0.0
2010-01-11 03:30:00,CRYPTO:BTCUSD,0.00071822,0.00071822,0.00071822,0.00071822,0.0
2010-01-12 03:30:00,CRYPTO:BTCUSD,0.00071822,0.00071822,0.00071822,0.00071822,0.0
2010-01-13 03:30:00,CRYPTO:BTCUSD,0.00071822,0.00071822,0.00071822,0.00071822,0.0
2010-01-14 03:30:00,CRYPTO:BTCUSD,0.00071822,0.00071822,0.00071822,0.00071822,0.0
2010-01-15 03:30:00,CRYPTO:BTCUSD,0.00071822,0.00071822,0.00071822,0.00071822,0.0
2010-01-16 03:30:00,CRYPTO:BTCUSD,0.00283078,0.00283078,0.00283078,0.00283078,0.0
2010-01-17 03:30:00,CRYPTO:BTCUSD,0.00280002,0.00280002,0.00280002,0.00280002,0.0
2010-01-18 03:30:00,CRYPTO:BTCUSD,0.00294594,0.00294594,0.00294594,0.00294594,0.0
2010-01-19 03:30:00,CRYPTO:BTCUSD,0.00273583,0.00273583,0.00273583,0.00273583,0.0
2010-01-20 03:30:00,CRYPTO:BTCUSD,0.00291937,0.00291937,0.00291937,0.00291937,0.0
2010-01-21 03:30:00,CRYPTO:BTCUSD,0.00289335,0.00289335,0.00289335,0.00289335,0.0
2010-01-22 03:30:00,CRYPTO:BTCUSD,0.00304822,0.00304822,0.00304822,0.00304822,0.0
2010-01-23 03:30:00,CRYPTO:BTCUSD,0.0032111,0.0032111,0.0032111,0.0032111,0.0
2010-01-24 03:30:00,CRYPTO:BTCUSD,0.00325203,0.00325203,0.00325203,0.00325203,0.0
2010-01-25 03:30:00,CRYPTO:BTCUSD,0.00325404,0.00325404,0.00325404,0.00325404,0.0
2010-01-26 03:30:00,CRYPTO:BTCUSD,0.0033661,0.0033661,0.0033661,0.0033661,0.0
2010-01-27 03:30:00,CRYPTO:BTCUSD,0.00318532,0.00318532,0.00318532,0.00318532,0.0
2010-01-28 03:30:00,CRYPTO:BTCUSD,0.00328116,0.00328116,0.00328116,0.00328116,0.0
2010-01-29 03:30:00,CRYPTO:BTCUSD,0.00325935,0.00325935,0.00325935,0.00325935,0.0
2010-01-30 03:30:00,CRYPTO:BTCUSD,0.00324076,0.00324076,0.00324076,0.00324076,0.0
2010-01-31 03:30:00,CRYPTO:BTCUSD,0.00329826,0.00329826,0.00329826,0.00329826,0.0
2010-02-01 03:30:00,CRYPTO:BTCUSD,0.00329674,0.00329674,0.00329674,0.00329674,0.0
2010-02-02 03:30:00,CRYPTO:BTCUSD,0.00336372,0.00336372,0.00336372,0.00336372,0.0
2010-02-03 03:30:00,CRYPTO:BTCUSD,0.00349589,0.00349589,0.00349589,0.00349589,0.0
2010-02-04 03:30:00,CRYPTO:BTCUSD,0.00357028,0.00357028,0.00357028,0.00357028,0.0
2010-02-05 03:30:00,CRYPTO:BTCUSD,0.00365898,0.00365898,0.00365898,0.00365898,0.0
2010-02-06 03:30:00,CRYPTO:BTCUSD,0.00367229,0.00367229,0.00367229,0.00367229,0.0
2010-02-07 03:30:00,CRYPTO:BTCUSD,0.00373511,0.00373511,0.00373511,0.00373511,0.0
2010-02-08 03:30:00,CRYPTO:BTCUSD,0.00379478,0.00379478,0.00379478,0.00379478,0.0
2010-02-09 03:30:00,CRYPTO:BTCUSD,0.00380257,0.00380257,0.00380257,0.00380257,0.0
2010-02-10 03:30:00,CRYPTO:BTCUSD,0.00385683,0.00385683,0.00385683,0.00385683,0.0
2010-02-11 03:30:00,CRYPTO:BTCUSD,0.0038466,0.0038466,0.0038466,0.0038466,0.0
2010-02-12 03:30:00,CRYPTO:BTCUSD,0.00391053,0.00391053,0.00391053,0.00391053,0.0
2010-02-13 03:30:00,CRYPTO:BTCUSD,0.00400465,0.00400465,0.00400465,0.00400465,0.0
2010-02-14 03:30:00,CRYPTO:BTCUSD,0.00405351,0.00405351,0.00405351,0.00405351,0.0
2010-02-15 03:30:00,CRYPTO:BTCUSD,0.00414731,0.00414731,0.00414731,0.00414731,0.0
2010-02-16 03:30:00,CRYPTO:BTCUSD,0.00420345,0.00420345,0.00420345,0.00420345,0.0
2010-02-17 03:30:00,CRYPTO:BTCUSD,0.00426112,0.00426112,0.00426112,0.00426112,0.0
2010-02-18 03:30:00,CRYPTO:BTCUSD,0.004307,0.004307,0.004307,0.004307,0.0
2010-02-19 03:30:00,CRYPTO:BTCUSD,0.00441501,0.00441501,0.00441501,0.00441501,0.0
2010-02-20 03:30:00,CRYPTO:BTCUSD,0.00455934,0.00455934,0.00455934,0.00455934,0.0
2010-02-21 03:30:00,CRYPTO:BTCUSD,0.00466157,0.00466157,0.00466157,0.00466157,0.0
2010-02-22 03:30:00,CRYPTO:BTCUSD,0.0047061,0.0047061,0.0047061,0.0047061,0.0
2010-02-23 03:30:00,CRYPTO:BTCUSD,0.00484966,0.00484966,0.00484966,0.00484966,0.0
2010-02-24 03:30:00,CRYPTO:BTCUSD,0.00497488,0.00497488,0.00497488,0.00497488,0.0
2010-02-25 03:30:00,CRYPTO:BTCUSD,0.00502917,0.00502917,0.00502917,0.00502917,0.0
2010-02-26 03:30:00,CRYPTO:BTCUSD,0.00510412,0.00510412,0.00510412,0.00510412,0.0
2010-02-27 03:30:00,CRYPTO:BTCUSD,0.00516823,0.00516823,0.00516823,0.00516823,0.0
2010-02-28 03:30:00,CRYPTO:BTCUSD,0.00529801,0.00529801,0.00529801,0.00529801,0.0
2010-03-01 03:30:00,CRYPTO:BTCUSD,0.00539695,0.00539695,0.00539695,0.00539695,0.0
2010-03-02 03:30:00,CRYPTO:BTCUSD,0.00547226,0.00547226,0.00547226,0.00547226,0.0
2010-04-25 03:30:00,CRYPTO:BTCUSD,0.003,0.003,0.003,0.003,0.0
2010-04-26 03:30:00,CRYPTO:BTCUSD,0.003,0.003,0.003,0.003,0.0
2010-04-30 03:30:00,CRYPTO:BTCUSD,0.003,0.003,0.003,0.003,0.0
2010-05-01 03:30:00,CRYPTO:BTCUSD,0.003,0.003,0.003,0.003,0.0
2010-05-02 03:30:00,CRYPTO:BTCUSD,0.003,0.003,0.003,0.003,0.0
2010-05-03 03:30:00,CRYPTO:BTCUSD,0.003,0.003,0.003,0.003,0.0
2010-05-04 03:30:00,CRYPTO:BTCUSD,0.003,0.003,0.003,0.003,0.0
2010-05-05 03:30:00,CRYPTO:BTCUSD,0.0031,0.0035,0.0031,0.0035,0.0
2010-05-06 03:30:00,CRYPTO:BTCUSD,0.004,0.0043,0.004,0.0043,0.0
2010-05-07 03:30:00,CRYPTO:BTCUSD,0.0043,0.0043,0.0042,0.0042,0.0
2010-05-08 03:30:00,CRYPTO:BTCUSD,0.0035,0.0035,0.0035,0.0035,0.0
2010-05-10 03:30:00,CRYPTO:BTCUSD,0.0039,0.0039,0.0039,0.0039,0.0
2010-05-11 03:30:00,CRYPTO:BTCUSD,0.004,0.0041,0.004,0.0041,0.0
2010-05-12 03:30:00,CRYPTO:BTCUSD,0.0042,0.0044,0.0042,0.0044,0.0
2010-05-14 03:30:00,CRYPTO:BTCUSD,0.004,0.004,0.004,0.004,0.0
2010-05-18 03:30:00,CRYPTO:BTCUSD,0.0047,0.0047,0.0045,0.0045,0.0
2010-05-19 03:30:00,CRYPTO:BTCUSD,0.0046,0.0046,0.0046,0.0046,0.0
2010-05-20 03:30:00,CRYPTO:BTCUSD,0.0045,0.0045,0.0045,0.0045,0.0
2010-05-22 03:30:00,CRYPTO:BTCUSD,0.0043,0.0047,0.0043,0.0047,0.0
2010-05-23 03:30:00,CRYPTO:BTCUSD,0.0049,0.0049,0.0045,0.0045,0.0
2010-05-25 03:30:00,CRYPTO:BTCUSD,0.0048,0.0048,0.0048,0.0048,0.0
2010-05-26 03:30:00,CRYPTO:BTCUSD,0.0046,0.0046,0.0046,0.0046,0.0
2010-05-27 03:30:00,CRYPTO:BTCUSD,0.0046,0.0046,0.0046,0.0046,0.0
2010-05-28 03:30:00,CRYPTO:BTCUSD,0.0045,0.0045,0.0045,0.0045,0.0
2010-05-29 03:30:00,CRYPTO:BTCUSD,0.0045,0.0045,0.0045,0.0045,0.0
2010-05-30 03:30:00,CRYPTO:BTCUSD,0.0045,0.0045,0.0045,0.0045,0.0
2010-06-07 03:30:00,CRYPTO:BTCUSD,0.0046,0.0046,0.0045,0.0045,0.0
2010-06-09 03:30:00,CRYPTO:BTCUSD,0.0046,0.0046,0.0046,0.0046,0.0
2010-06-10 03:30:00,CRYPTO:BTCUSD,0.005,0.005,0.005,0.005,0.0
2010-06-14 03:30:00,CRYPTO:BTCUSD,0.005,0.005,0.005,0.005,0.0
2010-06-18 03:30:00,CRYPTO:BTCUSD,0.005,0.005,0.005,0.005,0.0
2010-06-22 03:30:00,CRYPTO:BTCUSD,0.005,0.005,0.005,0.005,0.0
2010-06-23 03:30:00,CRYPTO:BTCUSD,0.005,0.005,0.005,0.005,0.0
2010-06-24 03:30:00,CRYPTO:BTCUSD,0.0051,0.0054,0.005,0.005,0.0
2010-06-26 03:30:00,CRYPTO:BTCUSD,0.0044,0.0044,0.0044,0.0044,0.0
2010-06-28 03:30:00,CRYPTO:BTCUSD,0.005,0.0058,0.0044,0.0058,0.0
2010-06-30 03:30:00,CRYPTO:BTCUSD,0.0054,0.0054,0.0054,0.0054,0.0
2010-07-01 03:30:00,CRYPTO:BTCUSD,0.0055,0.0066,0.0055,0.0066,0.0
2010-07-02 03:30:00,CRYPTO:BTCUSD,0.0055,0.0055,0.0055,0.0055,0.0
2010-07-03 03:30:00,CRYPTO:BTCUSD,0.0061,0.0065,0.0055,0.0065,0.0
2010-07-04 03:30:00,CRYPTO:BTCUSD,0.0055,0.0068,0.0055,0.0068,0.0
2010-07-05 03:30:00,CRYPTO:BTCUSD,0.0055,0.008,0.0055,0.008,0.0
2010-07-06 03:30:00,CRYPTO:BTCUSD,0.0058,0.0058,0.0058,0.0058,0.0
2010-07-07 03:30:00,CRYPTO:BTCUSD,0.0058,0.008,0.0058,0.008,0.0
2010-07-08 03:30:00,CRYPTO:BTCUSD,0.0063,0.0063,0.0063,0.0063,0.0
2010-07-10 03:30:00,CRYPTO:BTCUSD,0.0081,0.0081,0.0081,0.0081,0.0
2010-07-11 03:30:00,CRYPTO:BTCUSD,0.0084,0.0084,0.007,0.007,0.0
2010-07-12 03:30:00,CRYPTO:BTCUSD,0.012,0.014,0.01,0.014,0.0
2010-07-13 03:30:00,CRYPTO:BTCUSD,0.016,0.017,0.0125,0.0125,0.0
2010-07-14 03:30:00,CRYPTO:BTCUSD,0.0183,0.0625,0.0183,0.0201,0.0
2010-07-15 03:30:00,CRYPTO:BTCUSD,0.0251,0.0725,0.0251,0.045,0.0
2010-07-16 03:30:00,CRYPTO:BTCUSD,0.0472,0.0925,0.0448,0.075,0.0
2010-07-17 03:30:00,CRYPTO:BTCUSD,0.04951,0.04951,0.04951,0.04951,0.0
2010-07-18 03:30:00,CRYPTO:BTCUSD,0.05941,0.08585,0.05941,0.08584,0.0
2010-07-19 03:30:00,CRYPTO:BTCUSD,0.0909,0.09307,0.07723,0.0808,0.0
2010-07-20 03:30:00,CRYPTO:BTCUSD,0.08181,0.08181,0.07426,0.07474,0.0
2010-07-21 03:30:00,CRYPTO:BTCUSD,0.07425,0.07921,0.06634,0.07921,0.0
2010-07-22 03:30:00,CRYPTO:BTCUSD,0.07921,0.08181,0.0505,0.05149,0.0
2010-07-23 03:30:00,CRYPTO:BTCUSD,0.0505,0.06767,0.0505,0.06262,0.0
2010-07-24 03:30:00,CRYPTO:BTCUSD,0.06161,0.06161,0.05049,0.05454,0.0
2010-07-25 03:30:00,CRYPTO:BTCUSD,0.05545,0.05941,0.0505,0.0505,0.0
2010-07-26 03:30:00,CRYPTO:BTCUSD,0.05,0.056,0.05,0.056,0.0
2010-07-27 03:30:00,CRYPTO:BTCUSD,0.0559,0.0605,0.053,0.06,0.0
2010-07-28 03:30:00,CRYPTO:BTCUSD,0.06,0.062,0.054,0.0589,0.0
2010-07-29 03:30:00,CRYPTO:BTCUSD,0.0597,0.0699,0.0571,0.0699,0.0
2010-07-30 03:30:00,CRYPTO:BTCUSD,0.0698,0.0698,0.0582,0.0627,0.0
2010-07-31 03:30:00,CRYPTO:BTCUSD,0.065,0.06889,0.056,0.06785,0.0
2010-08-01 03:30:00,CRYPTO:BTCUSD,0.061,0.065,0.06,0.0611,0.0
2010-08-02 03:30:00,CRYPTO:BTCUSD,0.0625,0.0633,0.06,0.06001,0.0
2010-08-03 03:30:00,CRYPTO:BTCUSD,0.06,0.065,0.059,0.06,0.0
2010-08-04 03:30:00,CRYPTO:BTCUSD,0.0623,0.06231,0.057,0.057,0.0
2010-08-05 03:30:00,CRYPTO:BTCUSD,0.0581,0.061,0.058,0.061,0.0
2010-08-06 03:30:00,CRYPTO:BTCUSD,0.062,0.0624,0.0607,0.0623,0.0
2010-08-07 03:30:00,CRYPTO:BTCUSD,0.0608,0.0622,0.059,0.059,0.0
2010-08-08 03:30:00,CRYPTO:BTCUSD,0.059,0.061,0.059,0.0609,0.0
2010-08-09 03:30:00,CRYPTO:BTCUSD,0.06091,0.0735,0.0593,0.0704,0.0
2010-08-10 03:30:00,CRYPTO:BTCUSD,0.068,0.0709,0.06651,0.07,0.0
2010-08-11 03:30:00,CRYPTO:BTCUSD,0.06,0.07541,0.06,0.067,0.0
2010-08-12 03:30:00,CRYPTO:BTCUSD,0.068,0.07,0.06141,0.07,0.0
2010-08-13 03:30:00,CRYPTO:BTCUSD,0.0665,0.068,0.0645,0.0645,0.0
2010-08-14 03:30:00,CRYPTO:BTCUSD,0.0655,0.0695,0.0645,0.067,0.0
2010-08-15 03:30:00,CRYPTO:BTCUSD,0.067,0.067,0.065,0.06529,0.0
2010-08-16 03:30:00,CRYPTO:BTCUSD,0.06319,0.0679,0.062,0.0655,0.0
2010-08-17 03:30:00,CRYPTO:BTCUSD,0.0655,0.0769,0.06243,0.07,0.0
2010-08-18 03:30:00,CRYPTO:BTCUSD,0.06999,0.0733,0.067,0.068,0.0
2010-08-19 03:30:00,CRYPTO:BTCUSD,0.0675,0.0679,0.0667,0.0667,0.0
2010-08-20 03:30:00,CRYPTO:BTCUSD,0.0667,0.0667,0.065,0.0655,0.0
2010-08-21 03:30:00,CRYPTO:BTCUSD,0.0655,0.0669,0.0644,0.0664,0.0
2010-08-22 03:30:00,CRYPTO:BTCUSD,0.065,0.0664,0.0612,0.066,0.0
2010-08-23 03:30:00,CRYPTO:BTCUSD,0.066,0.06689,0.063,0.06491,0.0
2010-08-24 03:30:00,CRYPTO:BTCUSD,0.06491,0.0665,0.06491,0.065,0.0
2010-08-25 03:30:00,CRYPTO:BTCUSD,0.06499,0.0665,0.0641,0.0648,0.0
2010-08-26 03:30:00,CRYPTO:BTCUSD,0.0648,0.0658,0.064,0.064,0.0
2010-08-27 03:30:00,CRYPTO:BTCUSD,0.064,0.065,0.063,0.065,0.0
2010-08-28 03:30:00,CRYPTO:BTCUSD,0.065,0.065,0.0641,0.0646,0.0
2010-08-29 03:30:00,CRYPTO:BTCUSD,0.0647,0.0648,0.064,0.064,0.0
2010-08-30 03:30:00,CRYPTO:BTCUSD,0.0646,0.069,0.03211,0.06497,0.0
2010-08-31 03:30:00,CRYPTO:BTCUSD,0.06411,0.0649,0.06,0.06,0.0
2010-09-01 03:30:00,CRYPTO:BTCUSD,0.062,0.0629,0.05961,0.0629,0.0
2010-09-02 03:30:00,CRYPTO:BTCUSD,0.061,0.0634,0.0601,0.0634,0.0
2010-09-03 03:30:00,CRYPTO:BTCUSD,0.061,0.063,0.06085,0.06085,0.0
2010-09-04 03:30:00,CRYPTO:BTCUSD,0.06125,0.06238,0.0612,0.06238,0.0
2010-09-05 03:30:00,CRYPTO:BTCUSD,0.06245,0.064,0.0605,0.0616,0.0
2010-09-06 03:30:00,CRYPTO:BTCUSD,0.0627,0.0627,0.0616,0.0616,0.0
2010-09-07 03:30:00,CRYPTO:BTCUSD,0.0616,0.06201,0.0603,0.061,0.0
2010-09-08 03:30:00,CRYPTO:BTCUSD,0.061,0.062,0.06099,0.062,0.0
2010-09-09 03:30:00,CRYPTO:BTCUSD,0.0611,0.0624,0.06109,0.06111,0.0
2010-09-10 03:30:00,CRYPTO:BTCUSD,0.061,0.0618,0.06014,0.0618,0.0
2010-09-11 03:30:00,CRYPTO:BTCUSD,0.0619,0.065,0.0619,0.06366,0.0
2010-09-12 03:30:00,CRYPTO:BTCUSD,0.0621,0.0621,0.0615,0.0615,0.0
2010-09-13 03:30:00,CRYPTO:BTCUSD,0.062,0.064,0.0607,0.06218,0.0
2010-09-14 03:30:00,CRYPTO:BTCUSD,0.062,0.175,0.061,0.06199,0.0
2010-09-15 03:30:00,CRYPTO:BTCUSD,0.0625,0.0625,0.0604,0.0604,0.0
2010-09-16 03:30:00,CRYPTO:BTCUSD,0.0618,0.0619,0.0618,0.0619,0.0
2010-09-17 03:30:00,CRYPTO:BTCUSD,0.06089,0.0609,0.059,0.06,0.0
2010-09-18 03:30:00,CRYPTO:BTCUSD,0.059,0.061,0.05761,0.061,0.0
